 Sphere Test
            t(sec)              u(ft/sec)               v(ft/sec)               w(ft/sec)              p(rad/sec)            q(rad/sec)            r(rad/sec)               x(ft)                   y(ft)                   z(ft)                 e0                     ex                    ey                    ez
     2.510000000000E+00     3.312643660348E+00     0.000000000000E+00     2.857915649506E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     3.988586250903E+01     0.000000000000E+00    -1.496004749339E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.520000000000E+00     3.277087844878E+00     0.000000000000E+00     2.859241198539E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     3.991881085598E+01     0.000000000000E+00    -1.493146168927E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.530000000000E+00     3.241902913430E+00     0.000000000000E+00     2.860543089109E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     3.995140550220E+01     0.000000000000E+00    -1.490286274828E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.540000000000E+00     3.207085282422E+00     0.000000000000E+00     2.861821714285E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     3.998365013858E+01     0.000000000000E+00    -1.487425090504E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.550000000000E+00     3.172631395542E+00     0.000000000000E+00     2.863077461350E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.001554842032E+01     0.000000000000E+00    -1.484562639025E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.560000000000E+00     3.138537723722E+00     0.000000000000E+00     2.864310711865E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.004710396720E+01     0.000000000000E+00    -1.481698943080E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.570000000000E+00     3.104800765114E+00     0.000000000000E+00     2.865521841731E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.007832036383E+01     0.000000000000E+00    -1.478834024975E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.580000000000E+00     3.071417045060E+00     0.000000000000E+00     2.866711221249E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.010920115995E+01     0.000000000000E+00    -1.475967906646E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.590000000000E+00     3.038383116054E+00     0.000000000000E+00     2.867879215187E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.013974987069E+01     0.000000000000E+00    -1.473100609661E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.600000000000E+00     3.005695557697E+00     0.000000000000E+00     2.869026182836E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.016996997683E+01     0.000000000000E+00    -1.470232155224E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.610000000000E+00     2.973350976658E+00     0.000000000000E+00     2.870152478078E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.019986492509E+01     0.000000000000E+00    -1.467362564186E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.620000000000E+00     2.941346006619E+00     0.000000000000E+00     2.871258449442E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.022943812839E+01     0.000000000000E+00    -1.464491857043E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.630000000000E+00     2.909677308219E+00     0.000000000000E+00     2.872344440173E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.025869296612E+01     0.000000000000E+00    -1.461620053947E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.640000000000E+00     2.878341568998E+00     0.000000000000E+00     2.873410788290E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.028763278441E+01     0.000000000000E+00    -1.458747174710E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.650000000000E+00     2.847335503334E+00     0.000000000000E+00     2.874457826647E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.031626089641E+01     0.000000000000E+00    -1.455873238807E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.660000000000E+00     2.816655852369E+00     0.000000000000E+00     2.875485882999E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.034458058252E+01     0.000000000000E+00    -1.452998265383E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.670000000000E+00     2.786299383946E+00     0.000000000000E+00     2.876495280059E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.037259509072E+01     0.000000000000E+00    -1.450122273260E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.680000000000E+00     2.756262892529E+00     0.000000000000E+00     2.877486335561E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.040030763678E+01     0.000000000000E+00    -1.447245280937E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.690000000000E+00     2.726543199121E+00     0.000000000000E+00     2.878459362323E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.042772140456E+01     0.000000000000E+00    -1.444367306598E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.700000000000E+00     2.697137151188E+00     0.000000000000E+00     2.879414668307E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.045483954624E+01     0.000000000000E+00    -1.441488368119E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.710000000000E+00     2.668041622568E+00     0.000000000000E+00     2.880352556677E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.048166518264E+01     0.000000000000E+00    -1.438608483068E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.720000000000E+00     2.639253513380E+00     0.000000000000E+00     2.881273325863E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.050820140342E+01     0.000000000000E+00    -1.435727668712E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.730000000000E+00     2.610769749935E+00     0.000000000000E+00     2.882177269621E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.053445126738E+01     0.000000000000E+00    -1.432845942024E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.740000000000E+00     2.582587284637E+00     0.000000000000E+00     2.883064677090E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.056041780273E+01     0.000000000000E+00    -1.429963319685E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.750000000000E+00     2.554703095882E+00     0.000000000000E+00     2.883935832853E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.058610400732E+01     0.000000000000E+00    -1.427079818087E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.760000000000E+00     2.527114187959E+00     0.000000000000E+00     2.884791016998E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.061151284891E+01     0.000000000000E+00    -1.424195453343E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.770000000000E+00     2.499817590942E+00     0.000000000000E+00     2.885630505175E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.063664726544E+01     0.000000000000E+00    -1.421310241285E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.780000000000E+00     2.472810360581E+00     0.000000000000E+00     2.886454568653E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.066151016528E+01     0.000000000000E+00    -1.418424197474E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.790000000000E+00     2.446089578195E+00     0.000000000000E+00     2.887263474380E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.068610442747E+01     0.000000000000E+00    -1.415537337200E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.800000000000E+00     2.419652350553E+00     0.000000000000E+00     2.888057485043E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.071043290202E+01     0.000000000000E+00    -1.412649675490E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.810000000000E+00     2.393495809760E+00     0.000000000000E+00     2.888836859120E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.073449841010E+01     0.000000000000E+00    -1.409761227109E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.820000000000E+00     2.367617113140E+00     0.000000000000E+00     2.889601850939E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.075830374435E+01     0.000000000000E+00    -1.406872006566E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.830000000000E+00     2.342013443114E+00     0.000000000000E+00     2.890352710739E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.078185166911E+01     0.000000000000E+00    -1.403982028117E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.840000000000E+00     2.316682007074E+00     0.000000000000E+00     2.891089684717E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.080514492065E+01     0.000000000000E+00    -1.401091305773E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.850000000000E+00     2.291620037263E+00     0.000000000000E+00     2.891813015092E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.082818620746E+01     0.000000000000E+00    -1.398199853296E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.860000000000E+00     2.266824790642E+00     0.000000000000E+00     2.892522940155E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.085097821047E+01     0.000000000000E+00    -1.395307684211E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.870000000000E+00     2.242293548764E+00     0.000000000000E+00     2.893219694326E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.087352358329E+01     0.000000000000E+00    -1.392414811805E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.880000000000E+00     2.218023617644E+00     0.000000000000E+00     2.893903508206E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.089582495247E+01     0.000000000000E+00    -1.389521249135E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.890000000000E+00     2.194012327621E+00     0.000000000000E+00     2.894574608633E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.091788491777E+01     0.000000000000E+00    -1.386627009027E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.900000000000E+00     2.170257033228E+00     0.000000000000E+00     2.895233218736E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.093970605234E+01     0.000000000000E+00    -1.383732104081E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.910000000000E+00     2.146755113051E+00     0.000000000000E+00     2.895879557983E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.096129090301E+01     0.000000000000E+00    -1.380836546679E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.920000000000E+00     2.123503969598E+00     0.000000000000E+00     2.896513842239E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.098264199051E+01     0.000000000000E+00    -1.377940348984E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.930000000000E+00     2.100501029152E+00     0.000000000000E+00     2.897136283811E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.100376180973E+01     0.000000000000E+00    -1.375043522942E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.940000000000E+00     2.077743741634E+00     0.000000000000E+00     2.897747091508E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.102465282993E+01     0.000000000000E+00    -1.372146080294E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.950000000000E+00     2.055229580460E+00     0.000000000000E+00     2.898346470684E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.104531749498E+01     0.000000000000E+00    -1.369248032569E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.960000000000E+00     2.032956042400E+00     0.000000000000E+00     2.898934623291E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.106575822361E+01     0.000000000000E+00    -1.366349391095E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.970000000000E+00     2.010920647427E+00     0.000000000000E+00     2.899511747931E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.108597740963E+01     0.000000000000E+00    -1.363450166998E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.980000000000E+00     1.989120938579E+00     0.000000000000E+00     2.900078039900E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.110597742217E+01     0.000000000000E+00    -1.360550371209E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     2.990000000000E+00     1.967554481809E+00     0.000000000000E+00     2.900633691243E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.112576060590E+01     0.000000000000E+00    -1.357650014465E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.000000000000E+00     1.946218865834E+00     0.000000000000E+00     2.901178890795E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.114532928127E+01     0.000000000000E+00    -1.354749107311E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.010000000000E+00     1.925111701992E+00     0.000000000000E+00     2.901713824236E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.116468574472E+01     0.000000000000E+00    -1.351847660105E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.020000000000E+00     1.904230624089E+00     0.000000000000E+00     2.902238674133E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.118383226892E+01     0.000000000000E+00    -1.348945683023E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.030000000000E+00     1.883573288251E+00     0.000000000000E+00     2.902753619988E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.120277110300E+01     0.000000000000E+00    -1.346043186058E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.040000000000E+00     1.863137372771E+00     0.000000000000E+00     2.903258838285E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.122150447275E+01     0.000000000000E+00    -1.343140179026E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.050000000000E+00     1.842920577957E+00     0.000000000000E+00     2.903754502533E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.124003458085E+01     0.000000000000E+00    -1.340236671566E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.060000000000E+00     1.822920625983E+00     0.000000000000E+00     2.904240783316E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.125836360711E+01     0.000000000000E+00    -1.337332673148E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.070000000000E+00     1.803135260735E+00     0.000000000000E+00     2.904717848330E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.127649370866E+01     0.000000000000E+00    -1.334428193072E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.080000000000E+00     1.783562247654E+00     0.000000000000E+00     2.905185862436E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.129442702016E+01     0.000000000000E+00    -1.331523240469E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.090000000000E+00     1.764199373589E+00     0.000000000000E+00     2.905644987696E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.131216565407E+01     0.000000000000E+00    -1.328617824310E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.100000000000E+00     1.745044446638E+00     0.000000000000E+00     2.906095383417E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.132971170078E+01     0.000000000000E+00    -1.325711953403E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.110000000000E+00     1.726095295995E+00     0.000000000000E+00     2.906537206200E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.134706722891E+01     0.000000000000E+00    -1.322805636400E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.120000000000E+00     1.707349771796E+00     0.000000000000E+00     2.906970609972E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.136423428545E+01     0.000000000000E+00    -1.319898881797E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.130000000000E+00     1.688805744964E+00     0.000000000000E+00     2.907395746035E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.138121489600E+01     0.000000000000E+00    -1.316991697936E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.140000000000E+00     1.670461107052E+00     0.000000000000E+00     2.907812763105E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.139801106498E+01     0.000000000000E+00    -1.314084093011E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.150000000000E+00     1.652313770093E+00     0.000000000000E+00     2.908221807349E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.141462477581E+01     0.000000000000E+00    -1.311176075067E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.160000000000E+00     1.634361666437E+00     0.000000000000E+00     2.908623022429E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.143105799115E+01     0.000000000000E+00    -1.308267652006E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.170000000000E+00     1.616602748603E+00     0.000000000000E+00     2.909016549540E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.144731265308E+01     0.000000000000E+00    -1.305358831585E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.180000000000E+00     1.599034989119E+00     0.000000000000E+00     2.909402527448E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.146339068331E+01     0.000000000000E+00    -1.302449621423E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.190000000000E+00     1.581656380370E+00     0.000000000000E+00     2.909781092529E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.147929398336E+01     0.000000000000E+00    -1.299540029001E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.200000000000E+00     1.564464934439E+00     0.000000000000E+00     2.910152378807E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.149502443479E+01     0.000000000000E+00    -1.296630061664E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.210000000000E+00     1.547458682956E+00     0.000000000000E+00     2.910516517992E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.151058389936E+01     0.000000000000E+00    -1.293719726626E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.220000000000E+00     1.530635676940E+00     0.000000000000E+00     2.910873639514E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.152597421926E+01     0.000000000000E+00    -1.290809030968E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.230000000000E+00     1.513993986645E+00     0.000000000000E+00     2.911223870563E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.154119721728E+01     0.000000000000E+00    -1.287897981644E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.240000000000E+00     1.497531701405E+00     0.000000000000E+00     2.911567336122E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.155625469700E+01     0.000000000000E+00    -1.284986585482E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.250000000000E+00     1.481246929483E+00     0.000000000000E+00     2.911904159006E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.157114844301E+01     0.000000000000E+00    -1.282074849185E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.260000000000E+00     1.465137797912E+00     0.000000000000E+00     2.912234459891E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.158588022106E+01     0.000000000000E+00    -1.279162779337E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.270000000000E+00     1.449202452344E+00     0.000000000000E+00     2.912558357354E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.160045177825E+01     0.000000000000E+00    -1.276250382400E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.280000000000E+00     1.433439056895E+00     0.000000000000E+00     2.912875967906E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.161486484327E+01     0.000000000000E+00    -1.273337664718E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.290000000000E+00     1.417845793997E+00     0.000000000000E+00     2.913187406021E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.162912112649E+01     0.000000000000E+00    -1.270424632522E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.300000000000E+00     1.402420864236E+00     0.000000000000E+00     2.913492784176E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.164322232025E+01     0.000000000000E+00    -1.267511291926E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.310000000000E+00     1.387162486210E+00     0.000000000000E+00     2.913792212877E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.165717009895E+01     0.000000000000E+00    -1.264597648936E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.320000000000E+00     1.372068896370E+00     0.000000000000E+00     2.914085800697E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.167096611926E+01     0.000000000000E+00    -1.261683709447E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.330000000000E+00     1.357138348872E+00     0.000000000000E+00     2.914373654302E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.168461202034E+01     0.000000000000E+00    -1.258769479246E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.340000000000E+00     1.342369115425E+00     0.000000000000E+00     2.914655878486E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.169810942395E+01     0.000000000000E+00    -1.255854964015E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.350000000000E+00     1.327759485142E+00     0.000000000000E+00     2.914932576202E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.171145993466E+01     0.000000000000E+00    -1.252940169331E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.360000000000E+00     1.313307764389E+00     0.000000000000E+00     2.915203848588E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.172466514001E+01     0.000000000000E+00    -1.250025100671E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.370000000000E+00     1.299012276636E+00     0.000000000000E+00     2.915469795004E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.173772661072E+01     0.000000000000E+00    -1.247109763410E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.380000000000E+00     1.284871362309E+00     0.000000000000E+00     2.915730513052E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.175064590079E+01     0.000000000000E+00    -1.244194162824E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.390000000000E+00     1.270883378642E+00     0.000000000000E+00     2.915986098616E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.176342454773E+01     0.000000000000E+00    -1.241278304094E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.400000000000E+00     1.257046699530E+00     0.000000000000E+00     2.916236645881E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.177606407270E+01     0.000000000000E+00    -1.238362192306E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.410000000000E+00     1.243359715381E+00     0.000000000000E+00     2.916482247367E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.178856598070E+01     0.000000000000E+00    -1.235445832451E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.420000000000E+00     1.229820832971E+00     0.000000000000E+00     2.916722993954E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.180093176068E+01     0.000000000000E+00    -1.232529229430E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.430000000000E+00     1.216428475299E+00     0.000000000000E+00     2.916958974911E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.181316288577E+01     0.000000000000E+00    -1.229612388052E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.440000000000E+00     1.203181081440E+00     0.000000000000E+00     2.917190277921E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.182526081339E+01     0.000000000000E+00    -1.226695313039E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.450000000000E+00     1.190077106406E+00     0.000000000000E+00     2.917416989110E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.183722698545E+01     0.000000000000E+00    -1.223778009026E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.460000000000E+00     1.177115020996E+00     0.000000000000E+00     2.917639193071E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.184906282848E+01     0.000000000000E+00    -1.220860480563E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     3.470000000000E+00     1.164293311660E+00     0.000000000000E+00     2.917856972892E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.186076975379E+01     0.000000000000E+00    -1.217942732115E+02     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
